;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-30SEP22-45000-C;1649346099266;open;0.2001771;259.5;0.0001;0.702;0.20201152;0.1985;BTC-30SEP22-45000-C;43269.9;;43269.9;;0.1985;0.3;0.206;1.0;;2.9;-3.4063;0.1985;0.2055;44537.85;BTC-30SEP22;75.31;0.0;74.0;76.79;119.7265;-25.66241;84.33085;2e-05;0.59541;175.0;45000.0;1.664532e+18;1.0399094123356365
BTC-29APR22-35000-P;1649346099267;open;0.00913992;337.7;0.0001;0.5095;0.00980257;0.005;BTC-29APR22-35000-P;43269.9;;43269.9;;0.0075;12.0;0.0;0.0;;100.1;-23.0769;0.005;0.0075;43337.42;BTC-29APR22;75.05;0.0;69.5;0.0;19.0577;-32.98585;-2.92666;2e-05;-0.10389;21.0;35000.0;1.6512264e+18;0.8088184318166062
BTC-30DEC22-100000-P;1649346099267;open;1.20583309;161.8;0.719;1.7185;1.21892241;1.3425;BTC-30DEC22-100000-P;43269.9;;43269.9;;0.01;0.1;1.202;116.5;;;;;;45149.6;BTC-30DEC22;45.0;0.0;0.0;0.0;26.54597;-2.23971;-721.91772;0.0;-0.9696;266.0;100000.0;1.6723944e+18;2.3109098051903034
BTC-9APR22-40000-P;1649346099267;open;;1.5;0.0001;0.5015;0.00163308;0.0015;BTC-9APR22-40000-P;43269.9;;43269.9;;0.001;32.1;0.0015;11.5;;1.5;200.0;0.0005;0.0015;43278.24714288;SYN.BTC-9APR22;79.2;0.0;71.17;77.67;3.84074;-70.67669;-0.13803;6e-05;-0.06769;1.0;40000.0;1.6494984e+18;0.9243639220761214
BTC-30SEP22-40000-P;1649346099267;open;0.12434826;805.0;0.0001;0.632;0.13229299;0.1157;BTC-30SEP22-40000-P;43269.9;;43269.9;;0.113;10.7;0.1305;21.5;;;;;;44537.85;BTC-30SEP22;68.71;0.0;60.95;67.99;110.69993;-21.64953;-97.25691;2e-05;-0.3214;175.0;40000.0;1.664532e+18;0.9243639220761214
BTC-30SEP22-35000-P;1649346099267;open;0.08017353;743.3;0.0001;0.5865;0.0865243;0.061;BTC-30SEP22-35000-P;43269.9;;43269.9;;0.0;0.0;0.061;13.9;;1.2;0.0;0.061;0.061;44537.85;BTC-30SEP22;71.02;0.0;0.0;58.68;94.05684;-19.01045;-68.071;1e-05;-0.23102;175.0;35000.0;1.664532e+18;0.8088184318166062
BTC-30DEC22-30000-P;1649346099265;open;0.06828915;318.4;0.0001;0.5685;0.06890812;0.03;BTC-30DEC22-30000-P;43269.9;;43269.9;;0.0305;1.2;0.071;0.4;;0.1;0.0;0.03;0.03;45149.6;BTC-30DEC22;69.52;0.0;49.67;70.51;94.77755;-12.35292;-76.26666;1e-05;-0.1623;266.0;30000.0;1.6723944e+18;0.6932729415570911
BTC-30SEP22-80000-P;1649346099267;open;0.85082684;68.1;0.355;1.3545;0.85462008;0.8236;BTC-30SEP22-80000-P;43269.9;;43269.9;;0.8415;18.0;0.0;0.0;;7.0;0.0;0.8236;0.8236;44537.85;BTC-30SEP22;81.95;0.0;75.42;0.0;93.33152;-21.76761;-348.72208;1e-05;-0.77215;175.0;80000.0;1.664532e+18;1.8487278441522428
BTC-15APR22-50000-C;1649346100273;open;0.00305197;169.8;0.0001;0.5035;0.00390537;0.0105;BTC-15APR22-50000-C;43271.99;;43271.99;;0.0;0.0;0.002;0.4;;2.1;75.0;0.0005;0.0105;43275.76;BTC-15APR22;70.46;0.0;0.0;60.72;9.90277;-45.42981;0.75265;4e-05;0.08657;7.0;50000.0;1.6500168e+18;1.1554549025951517
BTC-22APR22-44000-C;1649346100273;open;0.04130697;21.8;0.0001;0.5395;0.03969861;0.039;BTC-22APR22-44000-C;43271.99;;43271.99;;0.0;0.0;0.0;0.0;;32.7;-12.3596;0.039;0.0445;43307.22499969;SYN.BTC-22APR22;58.65;0.0;0.0;0.0;34.54745;-69.01226;7.4885;8e-05;0.46966;14.0;44000.0;1.6506216e+18;1.0168003142837334
BTC-30SEP22-60000-C;1649346100273;open;0.11273815;265.3;0.0001;0.6115;0.11169475;0.0915;BTC-30SEP22-60000-C;43271.99;;43271.99;;0.1075;3.0;0.116;1.7;;10.5;-20.7792;0.0915;0.1155;44539.38;BTC-30SEP22;77.69;0.0;76.11;79.3;118.42351;-26.18578;59.33069;2e-05;0.38847;175.0;60000.0;1.664532e+18;1.3865458831141821
BTC-30SEP22-150000-C;1649346100274;open;0.00820449;123.0;0.0001;0.529;0.02928414;0.0055;BTC-30SEP22-150000-C;43271.99;;43271.99;;0.005;22.5;0.0;0.0;;;;;;44539.38;BTC-30SEP22;108.3;0.0;80.01;0.0;57.11868;-17.60629;16.74919;1e-05;0.10742;175.0;150000.0;1.664532e+18;3.466364707785455
BTC-30SEP22-55000-P;1649346100274;open;0.36737595;212.7;0.0001;0.871;0.37135122;0.34;BTC-30SEP22-55000-P;43271.99;;43271.99;;0.338;8.0;0.0;0.0;;;;;;44539.38;BTC-30SEP22;77.34;0.0;65.1;0.0;122.31568;-26.92468;-197.43946;2e-05;-0.54969;175.0;55000.0;1.664532e+18;1.271000392854667
BTC-27MAY22-60000-P;1649346100273;open;0.40088116;36.8;0.0001;0.9105;0.4107409;0.2865;BTC-27MAY22-60000-P;43271.99;;43271.99;;0.3835;5.2;0.0;0.0;;;;;;43440.32;BTC-27MAY22;85.71;0.0;46.4;0.0;44.04994;-38.00039;-71.93683;2e-05;-0.80599;49.0;60000.0;1.6536456e+18;1.3865458831141821
BTC-27MAY22-20000-P;1649346100276;open;0.00122184;684.5;0.0001;0.501;0.00127375;0.0005;BTC-27MAY22-20000-P;43271.99;;43271.99;;0.0;0.0;0.0015;31.6;;;;;;43442.41;BTC-27MAY22;96.88;0.0;0.0;99.19;4.05135;-3.95035;-0.63179;0.0;-0.00941;49.0;20000.0;1.6536456e+18;0.4621819610380607
BTC-30DEC22-200000-P;1649346100274;open;3.41782241;9.8;2.944;3.9435;3.44390238;4.477;BTC-30DEC22-200000-P;43271.99;;43271.99;;0.0005;1.0;4.5;5.0;;;;;;45151.69;BTC-30DEC22;88.75;0.0;0.0;500.0;44.01478;-7.32407;-1447.21014;0.0;-0.94324;266.0;200000.0;1.6723944e+18;4.621819610380607
BTC-9APR22-41000-P;1649346100274;open;;100.0;0.0001;0.504;0.00429399;0.0034;BTC-9APR22-41000-P;43271.99;;43271.99;;0.0035;30.0;0.0;0.0;;350.0;-69.0909;0.0034;0.0113;43279.9514286;SYN.BTC-9APR22;79.2;0.0;74.01;0.0;6.85976;-161.77561;-0.30821;0.0001;-0.1505;1.0;41000.0;1.6494984e+18;0.9474730201280244
BTC-9APR22-47000-P;1649346100273;open;;1.0;0.0001;0.588;0.08805411;0.0005;BTC-9APR22-47000-P;43271.99;;43271.99;;0.0;0.0;0.0;0.0;;1.0;0.0;0.0005;0.0005;43279.9514286;SYN.BTC-9APR22;85.41;0.0;0.0;0.0;4.4292;-112.63872;-2.00396;6e-05;-0.91842;1.0;47000.0;1.6494984e+18;1.0861276084394427
BTC-31MAR23-200000-P;1649346101284;open;3.36219866;0.0;2.883;3.8825;3.38298741;;BTC-31MAR23-200000-P;43272.85;;43272.85;;0.0005;1.0;0.0;0.0;;;;;;45823.82;BTC-31MAR23;79.49;0.0;0.0;0.0;60.6049;-6.73433;-1936.90694;0.0;-0.93045;357.0;200000.0;1.6802568e+18;4.621819610380607
BTC-15APR22-48000-C;1649346101282;open;0.00551889;79.9;0.0001;0.5055;0.00558494;0.0055;BTC-15APR22-48000-C;43272.85;;43272.85;;0.0;0.0;0.0055;9.3;;38.7;-38.8889;0.0045;0.0125;43277.83;BTC-15APR22;61.14;0.0;0.0;60.84;13.32275;-53.03375;1.13835;6e-05;0.13061;7.0;48000.0;1.6500168e+18;1.1092367064913455
BTC-30SEP22-75000-P;1649346101281;open;0.74551912;21.4;0.252;1.2515;0.75175755;0.925;BTC-30SEP22-75000-P;43272.85;;43272.85;;0.0;0.0;0.0;0.0;;;;;;44541.47;BTC-30SEP22;80.95;0.0;0.0;0.0;99.99866;-23.03956;-320.04606;1e-05;-0.74118;175.0;75000.0;1.664532e+18;1.7331823538927276
BTC-9APR22-48000-P;1649346101282;open;;1.0;0.0001;0.6095;0.10990168;0.0005;BTC-9APR22-48000-P;43272.85;;43272.85;;0.0;0.0;0.0;0.0;;1.0;0.0;0.0005;0.0005;43282.23857145;SYN.BTC-9APR22;85.41;0.0;0.0;0.0;2.5018;-63.623;-2.13145;3e-05;-0.96054;1.0;48000.0;1.6494984e+18;1.1092367064913455
BTC-22APR22-35000-C;1649346101281;open;0.19804427;0.0;0.0001;0.6945;0.19461471;;BTC-22APR22-35000-C;43272.85;;43272.85;;0.06;8.0;0.2805;8.0;;;;;;43309.44499969;SYN.BTC-22APR22;66.27;0.0;0.0;234.41;8.60002;-19.41139;13.20037;2e-05;0.95249;14.0;35000.0;1.6506216e+18;0.8088184318166062
BTC-9APR22-47000-C;1649346101283;open;;1.0;0.0001;0.502;0.00210515;0.0005;BTC-9APR22-47000-C;43272.85;;43272.85;;0.0;0.0;0.001;36.0;;1.0;0.0;0.0005;0.0005;43282.23857145;SYN.BTC-9APR22;85.41;0.0;0.0;72.59;4.43507;-91.11578;0.15853;6e-05;0.08172;1.0;47000.0;1.6494984e+18;1.0861276084394427
BTC-30SEP22-65000-C;1649346101280;open;0.09183033;170.6;0.0001;0.5905;0.09094403;0.084;BTC-30SEP22-65000-C;43272.85;;43272.85;;0.084;11.3;0.0965;0.2;;0.1;0.0;0.084;0.084;44541.47;BTC-30SEP22;77.69;0.0;74.91;79.88;112.30884;-24.8337;51.88371;2e-05;0.33297;175.0;65000.0;1.664532e+18;1.5020913733736971
BTC-30DEC22-25000-P;1649346101282;open;0.0452404;260.9;0.0001;0.546;0.04607664;0.0405;BTC-30DEC22-25000-P;43272.85;;43272.85;;0.0405;97.8;0.0;0.0;;0.2;0.0;0.0405;0.0405;45152.4;BTC-30DEC22;75.96;0.0;72.39;0.0;71.80489;-10.22588;-50.95555;1e-05;-0.10839;266.0;25000.0;1.6723944e+18;0.5777274512975759
BTC-22APR22-50000-P;1649346101282;open;0.16246473;32.2;0.0001;0.663;0.16327462;0.0925;BTC-22APR22-50000-P;43272.85;;43272.85;;0.1445;8.0;0.22;12.0;;;;;;43309.44499969;SYN.BTC-22APR22;63.33;0.0;0.0;149.6;19.59874;-42.27917;-17.77321;4e-05;-0.85714;14.0;50000.0;1.6506216e+18;1.1554549025951517
BTC-30SEP22-45000-P;1649346101280;open;0.20588326;284.2;0.0001;0.712;0.21236911;0.189;BTC-30SEP22-45000-P;43272.85;;43272.85;;0.189;0.8;0.0;0.0;;0.7;0.0;0.189;0.189;44541.47;BTC-30SEP22;75.31;0.0;66.66;0.0;119.73173;-25.66353;-132.24699;2e-05;-0.40453;175.0;45000.0;1.664532e+18;1.0399094123356365
BTC-30SEP22-30000-C;1649346101280;open;0.37254709;69.8;0.0001;0.874;0.37400653;0.4065;BTC-30SEP22-30000-C;43272.85;;43272.85;;0.4065;3.9;0.534;12.0;;;;;;44541.47;BTC-30SEP22;71.02;0.0;90.16;159.34;71.14652;-14.37989;102.6413;1e-05;0.8528;175.0;30000.0;1.664532e+18;0.6932729415570911
BTC-31MAR23-55000-P;1649346101280;open;0.41496556;0.0;0.0001;0.9125;0.41266302;;BTC-31MAR23-55000-P;43272.85;;43272.85;;0.0;0.0;0.0;0.0;;;;;;45822.96;BTC-31MAR23;71.15;0.0;0.0;0.0;180.18365;-17.92173;-393.18575;1e-05;-0.46295;357.0;55000.0;1.6802568e+18;1.271000392854667
BTC-30DEC22-40000-P;1649346102287;open;0.16594512;720.9;0.0001;0.659;0.15941844;0.1486;BTC-30DEC22-40000-P;43273.43;;43273.43;;0.0;0.0;0.161;25.0;;;;;;45152.8;BTC-30DEC22;66.78;0.0;0.0;67.31;136.03708;-17.03242;-154.64274;1e-05;-0.30935;266.0;40000.0;1.6723944e+18;0.9243639220761214
BTC-29APR22-30000-C;1649346102287;open;0.31167926;171.5;0.0001;0.809;0.3092322;0.3;BTC-29APR22-30000-C;43273.43;;43273.43;;0.0005;0.1;0.0;0.0;;;;;;43341.84;BTC-29APR22;76.56;0.0;0.0;0.0;4.99659;-8.8232;17.28111;1e-05;0.98054;21.0;30000.0;1.6512264e+18;0.6932729415570911
BTC-31MAR23-60000-P;1649346102287;open;0.4737467;0.0;0.0001;0.994;0.4944644;;BTC-31MAR23-60000-P;43273.43;;43273.43;;0.4675;12.0;0.494;12.0;;;;;;45823.61;BTC-31MAR23;71.15;0.0;64.31;71.04;180.88285;-17.99086;-452.02115;1e-05;-0.51218;357.0;60000.0;1.6802568e+18;1.3865458831141821
BTC-31MAR23-50000-P;1649346102287;open;0.33900154;96.8;0.0001;0.8415;0.3415466;0.3315;BTC-31MAR23-50000-P;43273.43;;43273.43;;0.3105;4.1;0.0;0.0;;12.5;0.1511;0.331;0.3315;45823.61;BTC-31MAR23;72.72;0.0;64.68;0.0;175.88219;-17.8787;-335.51991;1e-05;-0.40565;357.0;50000.0;1.6802568e+18;1.1554549025951517
BTC-22APR22-40000-C;1649346102287;open;0.09702276;103.4;0.0001;0.594;0.09408641;0.161;BTC-22APR22-40000-C;43273.43;;43273.43;;0.0525;8.0;0.0;0.0;;;;;;43310.29499969;SYN.BTC-22APR22;60.04;0.0;0.0;0.0;26.72783;-54.66156;11.67569;6e-05;0.76441;14.0;40000.0;1.6506216e+18;0.9243639220761214
BTC-15APR22-40000-C;1649346102288;open;0.08720679;86.0;0.0001;0.5825;0.08289969;0.0871;BTC-15APR22-40000-C;43273.43;;43273.43;;0.08;12.0;0.1265;12.0;;1152.0;-13.6769;0.0845;0.13;43278.61;BTC-15APR22;56.78;0.0;47.77;149.8;15.22443;-56.28589;6.90069;7e-05;0.84079;7.0;40000.0;1.6500168e+18;0.9243639220761214
BTC-31MAR23-60000-C;1649346102289;open;0.16984447;10.7;0.0001;0.685;0.18507714;0.188;BTC-31MAR23-60000-C;43273.43;;43273.43;;0.188;4.8;0.0;0.0;;0.3;0.0;0.188;0.188;45824.19;BTC-31MAR23;71.15;0.0;71.89;0.0;180.88523;-17.99109;135.94782;1e-05;0.48783;357.0;60000.0;1.6802568e+18;1.3865458831141821
BTC-22APR22-45000-C;1649346102289;open;0.03592944;9.0;0.0001;0.5295;0.02969333;0.03;BTC-22APR22-45000-C;43273.43;;43273.43;;0.0;0.0;0.0;0.0;;1.0;-1.6393;0.03;0.0305;43310.29499969;SYN.BTC-22APR22;57.2;0.0;0.0;0.0;33.35277;-64.98588;6.29624;8e-05;0.39117;14.0;45000.0;1.6506216e+18;1.0399094123356365
BTC-24JUN22-200000-C;1649346102288;open;0.00071751;569.9;0.0001;0.5105;0.0107939;0.001;BTC-24JUN22-200000-C;43273.43;;43273.43;;0.0005;13.4;0.0;0.0;;15.5;0.0;0.001;0.001;43714.84;BTC-24JUN22;160.0;0.0;111.98;0.0;19.25545;-19.83075;3.2204;0.0;0.04541;77.0;200000.0;1.6560648e+18;4.621819610380607
BTC-27MAY22-40000-C;1649346102288;open;0.17018338;550.2;0.0001;0.671;0.17141038;0.1765;BTC-27MAY22-40000-C;43273.43;;43273.43;;0.1765;4.6;0.0;0.0;;12.6;-11.75;0.1765;0.2;43443.35;BTC-27MAY22;90.96;0.0;94.72;0.0;58.69203;-53.72863;28.92058;3e-05;0.66052;49.0;40000.0;1.6536456e+18;0.9243639220761214
BTC-24JUN22-75000-C;1649346102290;open;0.02048236;232.7;0.0001;0.514;0.01401249;0.014;BTC-24JUN22-75000-C;43273.43;;43273.43;;0.014;11.0;0.0;0.0;;0.4;0.0;0.014;0.014;43714.84;BTC-24JUN22;78.47;0.0;78.45;0.0;34.1077;-17.22827;7.54219;1e-05;0.09508;77.0;75000.0;1.6560648e+18;1.7331823538927276
BTC-15APR22-46000-C;1649346103297;open;0.01173222;120.5;0.0001;0.5105;0.01074923;0.0005;BTC-15APR22-46000-C;43274.81;;43274.81;;0.0;0.0;0.0355;5.0;;13.6;-97.1429;0.0005;0.0175;43279.18;BTC-15APR22;55.52;0.0;0.0;103.88;19.36962;-70.02169;2.05772;9e-05;0.23674;7.0;46000.0;1.6500168e+18;1.0630185103875396
BTC-15APR22-40000-P;1649346103296;open;0.00744069;683.4;0.0001;0.507;0.00715745;0.0055;BTC-15APR22-40000-P;43274.81;;43274.81;;0.0;0.0;0.0055;21.2;;2.8;0.0;0.0055;0.0055;43279.18;BTC-15APR22;56.78;0.0;0.0;51.87;15.2222;-56.27765;-1.51448;7e-05;-0.15917;7.0;40000.0;1.6500168e+18;0.9243639220761214
BTC-9APR22-43000-C;1649346103296;open;;152.0;0.0001;0.522;0.02217279;0.0261;BTC-9APR22-43000-C;43274.81;;43274.81;;0.0;0.0;0.0;0.0;;1352.0;-29.4595;0.0005;0.0511;43283.73285717;SYN.BTC-9APR22;69.39;0.0;0.0;0.0;11.55704;-238.79084;1.0806;0.00019;0.56485;1.0;43000.0;1.6494984e+18;0.9936912162318304
BTC-29APR22-30000-P;1649346103297;open;0.00132524;628.5;0.0001;0.501;0.00141612;0.002;BTC-29APR22-30000-P;43274.81;;43274.81;;0.0;0.0;0.002;21.1;;49.4;33.3333;0.0015;0.002;43343.71;BTC-29APR22;76.56;0.0;0.0;81.11;4.99442;-8.81937;-0.5371;1e-05;-0.01945;21.0;30000.0;1.6512264e+18;0.6932729415570911
BTC-31MAR23-35000-P;1649346103295;open;0.18466233;0.4;0.0001;0.6415;0.14152568;0.121;BTC-31MAR23-35000-P;43274.81;;43274.81;;0.0;0.0;0.0;0.0;;;;;;45825.33;BTC-31MAR23;71.2;0.0;0.0;0.0;138.16035;-13.75053;-167.38956;1e-05;-0.23124;357.0;35000.0;1.6802568e+18;0.8088184318166062
BTC-27MAY22-35000-C;1649346103294;open;0.24112095;3.2;0.0001;0.743;0.24304982;0.3105;BTC-27MAY22-35000-C;43274.81;;43274.81;;0.0005;0.1;0.3085;0.1;;0.1;0.0;0.3105;0.3105;43443.9;BTC-27MAY22;92.65;0.0;0.0;150.12;46.31185;-43.18445;32.28593;2e-05;0.78907;49.0;35000.0;1.6536456e+18;0.8088184318166062
BTC-24JUN22-45000-C;1649346103297;open;0.08159236;267.4;0.0001;0.5785;0.07872932;0.1445;BTC-24JUN22-45000-C;43274.81;;43274.81;;0.1445;10.8;0.0;0.0;;3.6;-0.3448;0.1445;0.145;43716.04;BTC-24JUN22;49.75;0.0;85.57;0.0;80.45047;-25.76151;38.76944;4e-05;0.49546;77.0;45000.0;1.6560648e+18;1.0399094123356365
BTC-24JUN22-100000-C;1649346103296;open;0.00816052;319.9;0.0001;0.57;0.0702489;0.004;BTC-24JUN22-100000-C;43274.81;;43274.81;;0.004;39.5;0.0;0.0;;;;;;43714.66;BTC-24JUN22;160.0;0.0;86.08;0.0;60.63728;-62.44895;14.49181;1e-05;0.22602;77.0;100000.0;1.6560648e+18;2.3109098051903034
BTC-22APR22-60000-P;1649346103295;open;0.38181714;0.0;0.0001;0.887;0.38729739;;BTC-22APR22-60000-P;43274.81;;43274.81;;0.0;0.0;0.779;4.0;;;;;;43310.80499969;SYN.BTC-22APR22;83.77;0.0;0.0;500.0;6.1867;-17.65218;-23.61205;1e-05;-0.96829;14.0;60000.0;1.6506216e+18;1.3865458831141821
BTC-15APR22-60000-C;1649346103295;open;0.0012103;34.1;0.0001;0.501;0.00131566;0.501;BTC-15APR22-60000-C;43274.81;;43274.81;;0.001;47.0;0.0;0.0;;11.7;24950.0;0.001;0.501;43279.18;BTC-15APR22;108.97;0.0;104.68;0.0;3.47373;-24.64779;0.20131;1e-05;0.02342;7.0;60000.0;1.6500168e+18;1.3865458831141821
BTC-31MAR23-100000-P;1649346103296;open;1.2408772;5.0;0.7555;1.755;1.25500858;1.4995;BTC-31MAR23-100000-P;43274.81;;43274.81;;1.226;2.4;1.2685;6.0;;;;;;45825.33;BTC-31MAR23;72.89;0.0;62.54;77.22;139.59093;-14.22413;-906.81662;1e-05;-0.76442;357.0;100000.0;1.6802568e+18;2.3109098051903034
BTC-30SEP22-150000-P;1649346103297;open;2.36055833;0.5;1.897;2.8965;2.39687884;1.93;BTC-30SEP22-150000-P;43274.81;;43274.81;;0.0005;0.1;0.0;0.0;;;;;;44543.58;BTC-30SEP22;108.3;0.0;0.0;0.0;57.13296;-17.61069;-705.21502;1e-05;-0.89256;175.0;150000.0;1.664532e+18;3.466364707785455
BTC-31MAR23-25000-P;1649346104301;open;0.08299366;0.1;0.0001;0.559;0.05943585;0.042;BTC-31MAR23-25000-P;43274.99;;43274.99;;0.0;0.0;0.0;0.0;;;;;;45825.02;BTC-31MAR23;73.94;0.0;0.0;0.0;88.73758;-9.17139;-78.89795;1e-05;-0.11626;357.0;25000.0;1.6802568e+18;0.5777274512975759
BTC-31MAR23-35000-C;1649346104302;open;0.4240527;0.0;0.0001;0.8775;0.37773019;;BTC-31MAR23-35000-C;43274.99;;43274.99;;0.0;0.0;0.0;0.0;;;;;;45825.02;BTC-31MAR23;71.2;0.0;0.0;0.0;138.16039;-13.75053;175.58915;1e-05;0.76876;357.0;35000.0;1.6802568e+18;0.8088184318166062
BTC-30SEP22-200000-P;1649346104303;open;3.47259152;0.5;3.0145;4.0155;3.51403957;3.745;BTC-30SEP22-200000-P;43274.99;;43274.99;;0.0005;0.1;0.0;0.0;;;;;;44545.72;BTC-30SEP22;120.67;0.0;0.0;0.0;47.88752;-16.44677;-949.66147;0.0;-0.91548;175.0;200000.0;1.664532e+18;4.621819610380607
BTC-27MAY22-50000-C;1649346104302;open;0.04410366;350.4;0.0001;0.5455;0.04583565;0.077;BTC-27MAY22-50000-C;43274.99;;43274.99;;0.077;18.8;0.0;0.0;;31.0;94.9367;0.0395;0.077;43445.17;BTC-27MAY22;66.23;0.0;88.78;0.0;57.70815;-38.46528;16.52389;3e-05;0.32528;49.0;50000.0;1.6536456e+18;1.1554549025951517
BTC-29APR22-25000-C;1649346104302;open;0.42579253;81.7;0.0001;0.9235;0.42368534;0.0005;BTC-29APR22-25000-C;43274.99;;43274.99;;0.0005;0.1;0.0;0.0;;;;;;43343.58;BTC-29APR22;94.5;0.0;0.0;0.0;1.83035;-3.98908;14.67837;0.0;0.99387;21.0;25000.0;1.6512264e+18;0.5777274512975759
BTC-30DEC22-55000-C;1649346104302;open;0.15740401;232.2;0.0001;0.658;0.1580369;0.1575;BTC-30DEC22-55000-C;43274.99;;43274.99;;0.157;2.1;0.159;5.4;;0.1;0.0;0.1575;0.1575;45153.86;BTC-30DEC22;67.84;0.0;67.54;68.13;153.78217;-19.56147;106.21272;2e-05;0.47998;266.0;55000.0;1.6723944e+18;1.271000392854667
BTC-30DEC22-20000-C;1649346104303;open;0.58015534;146.7;0.078;1.0775;0.57796965;0.476;BTC-30DEC22-20000-C;43274.99;;43274.99;;0.566;12.0;0.6125;0.3;;;;;;45153.86;BTC-30DEC22;75.96;0.0;61.5;104.84;44.27091;-6.30471;120.36715;0.0;0.94282;266.0;20000.0;1.6723944e+18;0.4621819610380607
BTC-31MAR23-45000-P;1649346104301;open;0.23583406;300.1;0.0001;0.765;0.26517467;0.234;BTC-31MAR23-45000-P;43274.99;;43274.99;;0.0;0.0;0.234;298.8;;1.2;0.0;0.234;0.234;45825.02;BTC-31MAR23;71.5;0.0;0.0;63.08;168.39633;-16.83002;-277.2055;1e-05;-0.35214;357.0;45000.0;1.6802568e+18;1.0399094123356365
BTC-9APR22-45000-C;1649346104301;open;;1.0;0.0001;0.5055;0.00585316;0.0005;BTC-9APR22-45000-C;43274.99;;43274.99;;0.0;0.0;0.0;0.0;;1.0;0.0;0.0005;0.0005;43285.0857143;SYN.BTC-9APR22;71.11;0.0;0.0;0.0;8.6308;-182.75747;0.42101;0.00014;0.21727;1.0;45000.0;1.6494984e+18;1.0399094123356365
BTC-31MAR23-200000-C;1649346104303;open;0.01585788;46.1;0.0001;0.518;0.0183775;0.02;BTC-31MAR23-200000-C;43274.99;;43274.99;;0.0135;0.1;0.02;78.6;;0.6;0.0;0.02;0.02;45825.02;BTC-31MAR23;79.49;0.0;75.46;80.69;60.60947;-6.73484;22.9809;0.0;0.06955;357.0;200000.0;1.6802568e+18;4.621819610380607
